50    6000       50       0        2000
146	146	94	40	308	738	90
147	198	197	20	351	717	90
148	67	125	50	617	1180	90
149	32	60	30	395	961	90
150	188	102	10	229	908	90
151	125	42	30	30	1089	90
152	34	76	40	144	900	90
153	152	172	10	81	933	90
154	143	31	50	524	1060	90
155	61	162	40	593	1013	90
156	86	72	50	557	725	90
157	49	20	50	460	943	90
158	17	128	30	521	1084	90
159	69	164	50	580	1006	90
160	19	172	30	206	981	90
161	98	180	30	564	1008	90
162	103	100	30	209	981	90
163	18	56	50	31	1003	90
164	40	76	40	671	1224	90
165	100	149	40	18	708	90
166	62	3	50	313	785	90
167	79	40	40	285	1154	90
168	124	89	10	586	1202	90
169	68	46	50	623	766	90
170	35	19	40	16	844	90
171	81	197	40	340	727	90
172	163	192	20	219	959	90
173	30	170	20	133	1015	90
174	24	20	40	448	749	90
175	154	41	20	281	858	90
176	67	30	10	676	1193	90
177	194	15	50	591	1053	90
178	22	76	30	249	844	90
179	125	107	50	597	1113	90
180	180	157	40	585	1140	90
181	156	16	40	494	1002	90
182	38	50	30	260	1150	90
183	114	46	10	664	1018	90
184	158	30	10	272	937	90
185	39	4	50	297	1007	90
186	71	119	40	322	1028	90
187	126	68	30	239	926	90
188	81	184	30	190	1175	90
189	166	95	50	563	912	90
190	70	20	20	670	1221	90
191	28	189	20	446	865	90
192	27	52	30	216	1004	90
193	77	2	30	35	823	90
194	25	89	10	418	935	90
195	43	179	50	607	1079	90
196	182	158	10	609	847	90
197	69	136	20	460	1085	90
198	117	123	10	626	806	90
199	147	40	30	596	713	90
200	124	35	50	404	912	90
201	146	18	30	375	883	90
202	26	71	10	11	940	90
203	142	48	50	102	1188	90
204	131	76	50	185	726	90
205	51	126	30	386	1148	90
206	43	54	20	303	836	90
207	138	41	30	86	806	90
208	35	104	30	165	802	90
209	151	129	20	653	1148	90
210	32	29	20	386	856	90
211	169	96	10	133	1146	90
212	102	45	40	51	924	90
213	28	4	20	405	1223	90
214	197	153	20	361	1021	90
215	60	139	50	312	806	90
216	47	75	40	620	1092	90
217	185	118	10	118	996	90
218	116	15	20	558	1159	90
219	115	87	20	151	1147	90
220	80	10	20	58	1108	90
221	170	74	30	403	715	90
222	177	50	10	537	709	90
223	124	91	40	444	877	90
224	197	46	20	7	954	90
225	13	86	10	536	1079	90
226	18	156	20	384	751	90
227	186	56	50	658	722	90
228	125	130	30	691	1121	90
229	148	101	50	685	957	90
230	98	102	50	699	988	90
231	40	190	50	634	963	90
232	85	183	50	316	860	90
233	186	161	40	463	1062	90
234	157	98	20	461	827	90
235	24	45	20	469	1014	90
236	34	195	40	121	1022	90
237	106	197	40	34	708	90
238	59	46	20	441	1114	90
239	125	109	20	551	883	90
240	44	134	10	572	728	90
241	165	17	10	235	841	90
242	10	109	40	397	963	90
243	143	17	40	519	1130	90
244	135	158	30	39	1219	90
245	99	89	30	162	968	90
246	33	138	20	231	1162	90
247	127	152	40	670	906	90
248	192	58	50	680	967	90
249	200	128	30	207	968	90
250	108	27	10	402	758	90
251	30	194	20	278	997	90
252	1	81	20	672	876	90
253	124	190	10	43	753	90
254	13	54	20	493	1014	90
255	181	70	30	318	962	90
256	33	87	40	638	911	90
257	22	73	30	360	902	90
258	192	44	20	411	924	90
259	152	120	20	667	1094	90
260	187	155	40	229	867	90
261	186	84	20	425	1201	90
262	13	178	20	379	865	90
263	100	165	30	208	763	90
264	16	167	50	442	930	90
265	101	88	10	479	980	90
266	196	174	40	32	925	90
267	61	148	30	167	1187	90
268	48	110	20	524	947	90
269	196	195	40	296	1101	90
270	22	4	50	271	773	90
271	30	18	50	128	989	90
272	20	58	20	190	970	90
273	72	7	50	145	739	90
274	11	130	50	353	1052	90
275	200	36	20	536	1168	90
276	10	199	40	19	710	90
277	42	155	10	270	926	90
278	4	100	30	531	1197	90
279	58	111	40	55	1005	90
280	111	126	10	205	1146	90
281	185	11	10	680	701	90
282	30	83	50	570	993	90
283	0	141	10	426	806	90
284	103	117	10	89	1156	90
285	49	60	10	338	878	90
286	118	197	50	275	1225	90
287	175	74	50	394	749	90
288	66	26	20	161	791	90
289	65	147	10	691	778	90
290	1	145	40	641	959	90
291	142	178	20	314	871	90
292	53	86	30	677	840	90
293	155	26	50	0	710	90
294	19	128	40	257	948	90
295	158	51	30	664	959	90
296	158	41	40	524	890	90
297	181	86	50	21	918	90
298	91	148	40	629	734	90
299	171	40	50	624	888	90
300	168	185	50	428	893	90
301	172	133	40	586	844	90
302	25	80	30	281	1023	90
303	161	86	50	0	958	90
304	133	5	50	115	863	90
305	182	0	40	359	783	90
306	185	98	30	401	1185	90
307	172	162	20	479	978	90
308	151	96	30	227	1118	90
309	120	63	40	397	994	90
310	88	23	20	576	826	90
311	59	76	10	698	1183	90
312	176	160	30	337	841	90
313	78	56	40	621	879	90
314	85	73	30	688	813	90
315	114	29	50	56	1118	90
316	190	16	50	210	804	90
317	23	104	10	143	786	90
318	40	2	20	276	1196	90
319	100	12	30	406	904	90
320	119	56	20	80	887	90
321	63	59	10	529	906	90
322	80	40	40	234	720	90
323	132	34	10	351	815	90
324	32	110	40	506	993	90
325	181	179	30	637	989	90
326	84	15	30	439	1177	90
327	93	23	50	474	1106	90
328	96	153	50	665	972	90
329	88	73	10	85	784	90
330	32	179	50	382	1133	90
331	197	161	40	301	923	90
332	19	192	20	121	914	90
333	124	78	40	219	1004	90
334	57	191	50	22	1131	90
335	34	182	30	646	1222	90
336	24	144	20	211	1200	90
337	65	3	30	577	1075	90
338	0	117	20	16	883	90
339	58	140	30	239	1169	90
340	137	106	40	403	1050	90
341	140	98	20	509	1170	90
342	121	78	40	410	853	90
343	18	28	20	522	855	90
344	134	179	20	442	1098	90
345	113	197	40	379	1199	90
346	185	37	20	445	866	90
347	30	143	40	650	930	90
348	67	15	40	78	928	90
349	162	163	40	89	1069	90
350	182	10	40	170	815	90
351	190	29	50	367	870	90
352	105	2	10	204	1211	90
353	154	60	10	685	940	90
354	27	169	50	322	1129	90
355	149	149	30	499	1089	90
356	13	117	30	154	989	90
357	11	156	50	278	929	90
358	179	18	50	265	893	90
359	193	159	20	510	898	90
360	164	196	50	544	1186	90
361	160	125	10	633	964	90
362	143	184	10	700	756	90
363	142	49	40	524	702	90
364	3	60	20	214	1124	90
365	123	168	30	199	961	90
366	89	44	30	49	1128	90
367	55	147	10	522	1088	90
368	111	91	40	454	1175	90
369	191	4	40	109	854	90
370	42	4	30	367	1000	90
371	82	199	20	447	1079	90
372	134	180	30	683	1108	90
373	113	115	20	629	1230	90
374	132	197	20	416	910	90
375	183	119	40	376	855	90
376	114	40	30	427	1054	90
377	113	169	30	408	1204	90
378	80	122	20	676	740	90
379	55	103	50	314	1168	90
380	180	85	10	305	944	90
381	183	73	20	322	743	90
382	158	132	30	210	763	90
383	97	180	10	643	1124	90
384	74	173	20	408	897	90
385	10	93	50	340	1123	90
386	65	149	40	10	1068	90
387	73	88	20	348	1212	90
388	22	157	10	66	700	90
389	20	135	40	686	847	90
390	175	113	20	111	1013	90
391	189	91	10	689	930	90
392	111	131	40	308	886	90
393	69	143	20	506	825	90
394	62	22	40	527	711	90
395	97	105	20	202	862	90
396	90	92	20	411	1067	90
397	145	43	20	523	1043	90
398	74	32	40	557	1075	90
399	88	49	40	29	973	90
400	55	175	20	37	1079	90
401	120	198	20	615	728	90
402	36	159	20	134	970	90
403	159	136	50	255	1138	90
404	79	16	20	213	748	90
405	56	143	10	667	801	90
406	48	145	10	27	1010	90
407	105	104	20	545	936	90
408	71	196	30	241	998	90
409	141	0	20	308	981	90
410	199	81	20	119	1038	90
411	178	136	40	596	1143	90
412	38	198	20	304	713	90
413	99	168	40	274	1051	90
414	140	51	30	34	836	90
415	123	116	20	19	911	90
416	0	156	30	18	833	90
417	0	198	40	371	1120	90
418	177	91	10	94	898	90
419	58	68	40	242	913	90
420	194	5	30	567	1225	90
421	189	164	30	100	816	90
422	57	183	30	562	1032	90
423	176	83	40	312	1126	90
424	46	79	20	690	899	90
425	66	124	30	458	1208	90
426	72	23	10	565	716	90
427	191	154	20	254	980	90
428	159	166	30	183	805	90
429	141	67	40	627	781	90
430	50	89	20	226	1024	90
431	1	12	40	294	913	90
432	76	20	50	99	999	90
433	169	137	40	148	811	90
434	86	87	20	435	896	90
435	73	153	20	90	1070	90
436	177	141	50	67	762	90
437	150	1	40	598	848	90
438	149	78	40	189	1229	90
439	63	85	50	193	1232	90
440	161	71	20	165	780	90
441	119	84	50	503	1111	90
442	146	81	20	580	1142	90
443	59	114	20	432	1168	90
444	181	69	40	240	1219	90
445	158	180	50	542	1140	90
446	130	156	40	155	711	90
447	35	118	20	173	838	90
448	193	83	50	449	1075	90
449	177	70	50	178	943	90
450	144	5	40	494	1089	90
451	3	132	30	684	893	90
452	11	85	10	174	1005	90
453	142	131	10	231	982	90
454	61	131	50	241	918	90
455	188	200	50	235	1050	90
456	101	36	40	392	734	90
457	14	91	50	195	701	90
458	190	109	20	667	1083	90
459	90	127	10	415	1124	90
460	185	55	40	355	1168	90
461	194	3	30	579	1139	90
462	121	108	20	513	1085	90
463	54	65	30	262	1144	90
464	53	29	40	252	953	90
465	61	85	10	620	985	90
466	190	2	10	348	1214	90
467	87	61	10	546	1190	90
468	85	136	40	337	872	90
469	101	149	30	243	1212	90
470	183	64	10	249	848	90
471	164	113	10	50	965	90
472	58	200	10	163	808	90
473	184	98	30	404	1227	90
474	167	71	50	218	1152	90
475	160	195	30	644	974	90
476	107	147	30	629	1197	90
477	96	94	40	109	978	90
478	5	98	50	612	991	90
479	167	8	30	679	926	90
480	49	192	20	507	835	90
481	175	91	30	640	957	90
482	160	187	10	667	1154	90
483	58	97	30	191	986	90
484	31	83	50	618	1092	90
485	77	32	20	317	1125	90
486	85	72	50	422	871	90
487	158	13	10	142	939	90
488	189	67	40	523	1040	90
489	25	22	40	407	1138	90
490	104	45	10	510	1230	90
491	40	131	30	542	1226	90
492	194	159	10	307	1078	90
493	128	128	30	647	875	90
494	136	165	30	379	1213	90
495	20	111	40	511	916	90
496	41	27	40	124	789	90
497	157	38	40	19	903	90
498	186	38	30	152	916	90
499	129	78	20	243	774	90
-1
